,Unnamed: 0,Unnamed: 0.1,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,日期
963038,54728,355,2337,旺宏,"104,764,175","10,800","1,112,412,347",10.10,10.90,10.05,10.85,+,0.9,10.80,811,10.85,673,0.00,2017-03-27
964034,55724,355,2337,旺宏,"50,612,808","7,809","553,692,538",11.00,11.15,10.60,11.00,+,0.15,11.00,628,11.05,168,0.00,2017-03-28
965030,56720,355,2337,旺宏,"80,018,132","9,525","934,248,418",11.40,12.00,11.30,12.00,+,1.0,11.95,148,12.00,"1,096",0.00,2017-03-29
966028,57718,357,2337,旺宏,"79,108,279","13,094","1,008,045,427",12.10,13.10,12.00,13.10,+,1.1,13.05,116,13.10,"1,956",0.00,2017-03-30
967028,58718,359,2337,旺宏,"66,206,430","9,938","839,904,868",13.30,13.45,12.05,12.70,-,0.4,12.65,13,12.70,42,0.00,2017-03-31
968028,59718,359,2337,旺宏,"49,261,428","4,994","596,151,659",12.70,12.70,11.45,12.60,-,0.1,12.55,100,12.60,499,0.00,2017-04-05
969028,60718,359,2337,旺宏,"44,170,982","3,969","559,039,991",12.60,13.00,12.25,13.00,+,0.4,12.95,75,13.00,"1,548",0.00,2017-04-06
970027,61717,358,2337,旺宏,"52,200,862","6,860","708,801,600",13.00,14.25,12.80,14.25,+,1.25,14.20,129,14.25,287,0.00,2017-04-07
971026,62716,358,2337,旺宏,"63,730,313","6,709","934,240,254",13.80,15.25,13.80,14.00,-,0.25,14.00,"1,720",14.10,91,0.00,2017-04-10
972025,63715,358,2337,旺宏,"28,466,362","3,125","392,648,999",14.00,14.20,13.50,13.65,-,0.35,13.65,53,13.70,687,0.00,2017-04-11
973024,64714,358,2337,旺宏,"26,392,941","3,161","349,704,244",13.65,13.85,13.00,13.00,-,0.65,13.00,559,13.05,529,0.00,2017-04-12
974025,65715,360,2337,旺宏,"28,111,580","2,752","368,014,740",13.00,13.45,12.90,13.10,+,0.1,13.05,247,13.10,"4,044",0.00,2017-04-13
975025,66715,359,2337,旺宏,"26,844,625","2,940","339,621,944",13.00,13.00,12.40,12.50,-,0.6,12.50,405,12.55,722,0.00,2017-04-14
976025,67715,359,2337,旺宏,"25,473,427","2,752","321,915,680",12.50,13.25,12.05,13.20,+,0.7,13.20,452,13.25,568,0.00,2017-04-17
977025,68715,359,2337,旺宏,"23,697,760","3,131","327,172,276",13.60,13.95,13.60,13.80,+,0.6,13.75,166,13.80,217,0.00,2017-04-18
978025,69715,359,2337,旺宏,"23,973,769","2,960","326,650,936",13.60,14.00,13.20,13.50,-,0.3,13.50,149,13.55,290,0.00,2017-04-19
979025,70715,359,2337,旺宏,"17,708,965","2,537","236,868,610",13.30,13.65,13.15,13.25,-,0.25,13.25,185,13.30,181,0.00,2017-04-20
980024,71714,359,2337,旺宏,"10,409,492","1,993","138,484,191",13.50,13.50,13.15,13.25, ,0.0,13.20,689,13.25,7,0.00,2017-04-21
981023,72713,359,2337,旺宏,"15,481,505","1,905","201,505,065",13.00,13.20,12.80,13.00,-,0.25,13.00,"3,131",13.05,22,0.00,2017-04-24
982023,73713,360,2337,旺宏,"18,423,131","2,532","239,920,153",13.35,13.35,12.80,13.10,+,0.1,13.05,43,13.10,164,0.00,2017-04-25
983024,74714,361,2337,旺宏,"18,615,746","3,499","251,210,090",13.35,13.70,13.25,13.50,+,0.4,13.45,418,13.50,"2,163",0.00,2017-04-26
984025,75715,361,2337,旺宏,"14,838,745","2,633","199,155,087",13.50,13.60,13.00,13.40,-,0.1,13.35,11,13.40,430,0.00,2017-04-27
985026,76716,361,2337,旺宏,"39,021,437","5,060","524,701,436",12.60,13.90,12.60,13.45,+,0.05,13.45,156,13.50,47,0.00,2017-04-28
986027,77717,361,2337,旺宏,"10,833,790","2,028","145,734,006",13.45,13.70,13.35,13.35,-,0.1,13.35,184,13.40,208,0.00,2017-05-02
987028,78718,361,2337,旺宏,"25,335,404","3,712","324,670,120",13.45,13.45,12.40,12.70,-,0.65,12.70,87,12.75,183,0.00,2017-05-03
988029,79719,361,2337,旺宏,"8,817,684","1,714","113,888,982",12.80,13.15,12.70,12.85,+,0.15,12.85,93,12.90,403,0.00,2017-05-04
989031,80721,361,2337,旺宏,"9,807,908","1,542","126,424,592",12.95,13.05,12.80,12.85, ,0.0,12.80,167,12.85,288,0.00,2017-05-05
990034,81724,361,2337,旺宏,"45,410,443","6,654","544,445,405",12.70,12.85,11.60,11.60,-,1.25,--,0,11.60,722,50.43,2017-05-08
991037,82727,361,2337,旺宏,"28,521,671","4,463","342,999,371",11.50,12.35,11.50,12.35,+,0.75,12.30,20,12.35,339,53.70,2017-05-09
992040,83730,361,2337,旺宏,"16,923,407","2,446","214,813,591",12.40,13.00,12.35,13.00,+,0.65,12.95,11,13.00,272,56.52,2017-05-10
993043,84733,361,2337,旺宏,"9,200,755","2,015","116,851,344",13.00,13.00,12.40,12.70,-,0.3,12.70,54,12.75,77,55.22,2017-05-11
994046,85736,361,2337,旺宏,"13,394,281","2,311","166,036,182",12.70,12.70,12.25,12.45,-,0.25,12.40,49,12.45,141,54.13,2017-05-12
995049,86739,361,2337,旺宏,"12,257,062","1,895","156,396,441",12.60,12.95,12.50,12.80,+,0.35,12.80,365,12.85,166,55.65,2017-05-15
996052,87742,361,2337,旺宏,"11,950,870","1,140","147,286,977",12.80,12.80,12.05,12.50,-,0.3,12.50,"3,443",12.55,71,54.35,2017-05-16
997056,88746,362,2337,旺宏,"19,227,440","2,312","249,075,624",12.90,13.10,12.60,13.10,+,0.6,13.10,122,13.15,114,56.96,2017-05-17
998059,89749,361,2337,旺宏,"34,771,843","3,059","483,939,928",14.30,14.30,13.40,13.45,+,0.35,13.40,274,13.45,189,58.48,2017-05-18
999062,90752,361,2337,旺宏,"32,225,082","3,137","448,849,540",13.45,14.00,13.45,13.95,+,0.5,13.90,136,13.95,706,60.65,2017-05-19
1000065,91755,361,2337,旺宏,"22,123,479","2,311","311,301,396",14.00,14.20,13.95,14.10,+,0.15,14.05,227,14.10,464,61.30,2017-05-22
1001068,92758,361,2337,旺宏,"16,263,882","1,618","224,934,024",14.05,14.05,13.65,14.00,-,0.1,13.95,449,14.00,"1,471",60.87,2017-05-23
1002071,93761,361,2337,旺宏,"16,679,202","2,016","234,031,656",13.95,14.10,13.95,14.00, ,0.0,13.95,500,14.00,830,60.87,2017-05-24
1003074,94764,361,2337,旺宏,"15,838,519","2,022","222,087,048",14.00,14.10,13.95,14.00, ,0.0,13.95,427,14.00,39,60.87,2017-05-25
1004077,95767,361,2337,旺宏,"10,026,955","1,528","140,018,317",14.00,14.00,13.90,13.90,-,0.1,13.85,566,13.90,195,60.43,2017-05-26
1005081,96771,361,2337,旺宏,"31,692,356","3,711","451,338,812",14.15,14.40,14.15,14.40,+,0.5,14.40,223,14.45,335,62.61,2017-05-31
1006085,97775,361,2337,旺宏,"135,483,299","19,985","2,051,728,135",14.90,15.80,14.50,15.20,+,0.8,15.15,130,15.20,476,66.09,2017-06-01
1007089,98779,361,2337,旺宏,"170,458,561","29,457","2,769,080,702",15.50,16.70,15.50,16.70,+,1.5,16.65,938,16.70,"12,220",72.61,2017-06-02
1008093,99783,361,2337,旺宏,"79,855,992","18,939","1,330,882,608",16.70,17.00,16.00,17.00,+,0.3,16.95,359,17.00,"2,358",73.91,2017-06-03
1009097,100787,361,2337,旺宏,"80,570,514","19,259","1,350,887,774",16.80,16.95,16.50,16.80,-,0.2,16.75,121,16.80,"1,130",73.04,2017-06-05
1010101,101791,361,2337,旺宏,"102,893,792","22,778","1,829,342,832",16.95,18.30,16.95,17.95,+,1.15,17.90,504,17.95,641,78.04,2017-06-06
1011105,102795,361,2337,旺宏,"92,064,887","20,781","1,650,336,266",18.00,18.45,17.50,17.85,-,0.1,17.80,"1,478",17.85,"1,791",77.61,2017-06-07
1012109,103799,361,2337,旺宏,"43,661,070","13,091","780,008,134",17.65,18.15,17.60,17.85, ,0.0,17.85,166,17.90,"1,097",77.61,2017-06-08
1013114,104804,361,2337,旺宏,"103,698,814","24,658","1,753,426,853",17.70,17.75,16.40,17.00,-,0.85,16.95,296,17.00,78,73.91,2017-06-09
1014119,105809,361,2337,旺宏,"42,762,554","11,341","716,178,494",16.50,17.05,16.20,16.80,-,0.2,16.80,657,16.85,55,73.04,2017-06-12
1015124,106814,361,2337,旺宏,"32,699,509","8,759","543,295,528",16.90,17.00,16.40,16.45,-,0.35,16.45,492,16.50,245,71.52,2017-06-13
1016129,107819,361,2337,旺宏,"74,389,369","13,405","1,227,608,795",17.15,17.20,15.90,16.10,-,0.35,16.10,758,16.15,434,70.00,2017-06-14
1017135,108825,361,2337,旺宏,"48,779,212","10,746","777,320,530",16.10,16.20,15.70,16.00,-,0.1,16.00,854,16.05,153,69.57,2017-06-15
1018141,109831,361,2337,旺宏,"60,002,439","12,954","998,352,709",16.10,16.95,16.05,16.75,+,0.75,16.70,73,16.75,375,72.83,2017-06-16
1019147,110837,361,2337,旺宏,"47,680,241","9,987","808,050,276",16.85,17.30,16.55,16.90,+,0.15,16.90,369,16.95,326,73.48,2017-06-19
1020153,111843,361,2337,旺宏,"68,591,843","14,784","1,150,468,749",17.00,17.15,16.50,16.60,-,0.3,16.60,"1,353",16.65,149,72.17,2017-06-20
1021158,112848,361,2337,旺宏,"41,602,655","8,962","686,806,725",16.50,16.75,16.35,16.75,+,0.15,16.70,535,16.75,767,72.83,2017-06-21
1022163,113853,361,2337,旺宏,"27,978,319","9,135","461,546,096",16.75,16.80,16.35,16.40,-,0.35,16.40,794,16.45,606,71.30,2017-06-22
1023170,114860,363,2337,旺宏,"41,199,453","9,619","668,288,725",16.45,16.70,15.90,16.20,-,0.2,16.15,569,16.20,325,70.43,2017-06-23
1024177,115867,363,2337,旺宏,"30,801,359","7,877","492,123,366",16.15,16.20,15.80,15.95,-,0.25,15.90,"2,014",15.95,219,69.35,2017-06-26
1025185,116875,363,2337,旺宏,"55,089,180","11,162","905,626,667",16.10,16.80,16.10,16.25,+,0.3,16.20,883,16.25,36,70.65,2017-06-27
1026192,117882,363,2337,旺宏,"86,379,682","20,800","1,355,493,058",15.80,16.40,15.15,16.25, ,0.0,16.25,564,16.30,302,70.65,2017-06-28
1027199,118889,363,2337,旺宏,"79,327,787","15,688","1,313,189,371",16.30,16.75,16.30,16.60,+,0.35,16.55,74,16.60,517,72.17,2017-06-29
1028206,119896,363,2337,旺宏,"63,187,389","11,083","1,049,943,854",16.60,16.75,16.25,16.70,+,0.1,16.65,108,16.70,"2,251",72.61,2017-06-30
1029213,120903,363,2337,旺宏,"90,539,451","17,640","1,552,310,122",17.30,17.50,16.80,16.80,+,0.1,16.80,987,16.85,70,73.04,2017-07-03
1030220,121910,363,2337,旺宏,"19,690,958","6,060","329,060,933",16.65,16.95,16.55,16.60,-,0.2,16.55,473,16.60,22,72.17,2017-07-04
1031227,122917,363,2337,旺宏,"27,498,227","7,053","448,519,053",16.60,16.70,16.10,16.20,-,0.4,16.20,"1,232",16.25,234,70.43,2017-07-05
1032234,123924,363,2337,旺宏,"25,698,830","7,206","423,158,776",16.35,16.65,16.30,16.60,+,0.4,16.50,93,16.60,863,72.17,2017-07-06
1033241,124931,363,2337,旺宏,"35,347,686","7,620","592,085,550",16.60,16.90,16.40,16.80,+,0.2,16.75,137,16.80,"2,022",73.04,2017-07-07
1034248,125938,363,2337,旺宏,"39,367,498","7,542","660,668,311",17.00,17.10,16.45,16.50,-,0.3,16.50,99,16.55,83,71.74,2017-07-10
1035255,126945,363,2337,旺宏,"25,425,032","5,276","422,630,232",16.60,16.75,16.50,16.70,+,0.2,16.65,234,16.70,"5,566",72.61,2017-07-11
1036262,127952,363,2337,旺宏,"40,762,450","12,030","680,991,888",16.75,16.80,16.60,16.65,-,0.05,16.65,426,16.70,779,72.39,2017-07-12
1037269,128959,363,2337,旺宏,"45,347,770","10,435","738,066,220",16.50,16.60,16.15,16.15,-,0.5,16.15,999,16.20,52,70.22,2017-07-13
1038276,129966,363,2337,旺宏,"93,870,020","17,730","1,493,667,785",16.20,16.35,15.35,15.50,-,0.65,15.50,307,15.55,519,67.39,2017-07-14
1039283,130973,363,2337,旺宏,"116,790,540","21,782","1,755,197,523",15.55,15.90,14.70,14.75,-,0.75,14.70,"3,503",14.75,181,64.13,2017-07-17
1040290,131980,363,2337,旺宏,"51,811,631","11,105","765,006,917",14.70,14.95,14.55,14.90,+,0.15,14.90,160,14.95,"1,219",64.78,2017-07-18
1041297,132987,363,2337,旺宏,"71,433,591","14,422","1,105,577,909",15.25,15.75,15.25,15.60,+,0.7,15.55,74,15.60,457,67.83,2017-07-19
1042304,133994,363,2337,旺宏,"51,565,303","10,270","783,290,094",15.60,15.60,14.90,15.00,-,0.6,15.00,"1,387",15.05,47,65.22,2017-07-20
1043311,135001,363,2337,旺宏,"53,233,987","13,785","820,592,833",15.20,15.65,15.00,15.50,+,0.5,15.50,"1,975",15.55,41,67.39,2017-07-21
1044318,136008,363,2337,旺宏,"27,891,369","5,895","433,039,626",15.45,15.70,15.30,15.50, ,0.0,15.50,"6,338",15.55,48,67.39,2017-07-24
1045325,137015,363,2337,旺宏,"83,154,115","15,690","1,347,639,955",16.20,16.40,16.10,16.15,+,0.65,16.15,625,16.20,"1,639",70.22,2017-07-25
1046332,138022,363,2337,旺宏,"97,858,079","18,271","1,625,213,502",16.50,16.90,16.40,16.85,+,0.7,16.80,309,16.85,615,73.26,2017-07-26
1047339,139029,363,2337,旺宏,"59,059,690","12,956","993,535,729",17.00,17.20,16.55,16.60,-,0.25,16.55,"1,766",16.60,142,72.17,2017-07-27
1048347,140037,364,2337,旺宏,"36,316,855","9,759","600,189,284",16.70,16.75,16.25,16.75,+,0.15,16.70,477,16.75,"1,254",72.83,2017-07-28
1049355,141045,364,2337,旺宏,"29,367,771","8,105","488,550,131",16.90,16.95,16.45,16.50,-,0.25,16.50,627,16.55,396,71.74,2017-07-31
1050363,142053,364,2337,旺宏,"38,935,886","10,385","630,636,065",16.50,16.50,15.90,15.90,-,0.6,15.90,812,15.95,171,69.13,2017-08-01
1051371,143061,364,2337,旺宏,"38,284,600","11,396","620,669,188",16.05,16.50,15.90,16.35,+,0.45,16.35,103,16.40,171,71.09,2017-08-02
1052379,144069,364,2337,旺宏,"30,973,614","8,836","508,090,967",16.40,16.65,16.25,16.30,-,0.05,16.25,"2,067",16.30,306,70.87,2017-08-03
1053387,145077,364,2337,旺宏,"67,628,885","12,367","1,129,504,344",16.50,16.90,16.45,16.80,+,0.5,16.75,326,16.80,"5,653",73.04,2017-08-04
1054394,146084,363,2337,旺宏,"66,656,363","15,971","1,132,520,612",17.00,17.10,16.85,17.00,+,0.2,16.95,701,17.00,948,73.91,2017-08-07
1055401,147091,363,2337,旺宏,"140,733,332","25,490","2,454,657,863",17.45,17.75,17.00,17.60,+,0.6,17.55,"1,403",17.60,279,76.52,2017-08-08
1056408,148098,363,2337,旺宏,"76,477,303","18,788","1,345,457,151",17.55,17.85,17.15,17.20,-,0.4,17.20,322,17.25,165,74.78,2017-08-09
1057418,149108,366,2337,旺宏,"63,669,535","11,050","1,081,604,059",17.35,17.50,16.50,16.85,-,0.35,16.85,8,16.90,312,14.16,2017-08-10
1058428,150118,366,2337,旺宏,"56,264,595","10,740","949,611,863",16.70,17.05,16.50,16.90,+,0.05,16.90,205,16.95,859,14.20,2017-08-11
1059438,151128,366,2337,旺宏,"57,517,400","11,721","966,424,102",16.90,17.20,16.50,16.55,-,0.35,16.55,779,16.60,538,13.91,2017-08-14
1069584,161274,373,2337,旺宏,"3,352,274","2,384","124,034,138",37.00,37.00,37.00,37.00,X,0.0,37.00,"381,212",--,0,31.09,2017-08-28
1070599,162289,373,2337,旺宏,"83,913,610","22,193","3,415,218,064",40.70,40.70,40.60,40.70,+,3.7,40.70,"27,763",--,0,34.20,2017-08-29
1071612,163302,373,2337,旺宏,"156,751,480","48,743","6,748,555,864",41.30,44.25,41.30,43.60,+,2.9,43.60,212,43.65,1,36.64,2017-08-30
1072625,164315,373,2337,旺宏,"80,046,577","32,137","3,453,308,834",44.60,45.00,41.80,42.10,-,1.5,42.10,312,42.15,14,35.38,2017-08-31
1073641,165331,376,2337,旺宏,"48,268,734","18,059","2,064,214,892",42.00,43.60,41.95,42.80,+,0.7,42.80,50,42.85,31,35.97,2017-09-01
1074657,166347,376,2337,旺宏,"76,843,491","26,085","3,423,093,121",43.00,45.50,43.00,45.15,+,2.35,45.15,82,45.20,450,37.94,2017-09-04
1075673,167363,376,2337,旺宏,"89,524,708","34,429","4,232,667,384",45.50,48.70,45.50,48.50,+,3.35,48.45,88,48.50,20,40.76,2017-09-05
1076690,168380,376,2337,旺宏,"67,281,059","26,848","3,263,164,365",48.30,49.90,47.20,48.00,-,0.5,48.00,128,48.05,11,40.34,2017-09-06
1077707,169397,376,2337,旺宏,"67,204,771","24,141","3,173,454,114",49.05,49.45,45.75,46.50,-,1.5,46.50,"1,178",46.55,101,39.08,2017-09-07
1078724,170414,376,2337,旺宏,"45,699,286","17,455","2,180,896,258",48.05,48.55,47.10,47.55,+,1.05,47.55,31,47.60,81,39.96,2017-09-08
1079745,171435,376,2337,旺宏,"39,492,225","14,385","1,897,628,412",48.00,48.60,47.40,48.30,+,0.75,48.30,70,48.35,41,40.59,2017-09-11
1080766,172456,376,2337,旺宏,"67,411,443","23,161","3,318,096,327",49.05,50.10,48.20,48.35,+,0.05,48.35,114,48.40,4,40.63,2017-09-12
1081786,173476,376,2337,旺宏,"36,212,585","13,191","1,768,656,923",49.40,49.70,48.05,48.30,-,0.05,48.30,261,48.35,13,40.59,2017-09-13
1082804,174494,374,2337,旺宏,"32,674,470","12,559","1,544,145,724",47.85,47.90,46.75,47.30,-,1.0,47.30,345,47.35,72,39.75,2017-09-14
1083821,175511,374,2337,旺宏,"72,332,658","11,447","3,482,870,045",47.90,48.35,47.55,48.35,+,1.05,48.35,"2,310",48.40,287,40.63,2017-09-15
1084838,176528,374,2337,旺宏,"68,632,544","23,519","3,391,352,092",48.90,50.10,48.70,48.70,+,0.35,48.70,339,48.80,22,40.92,2017-09-18
1085855,177545,374,2337,旺宏,"83,418,707","25,027","4,165,014,418",49.40,50.70,48.90,49.50,+,0.8,49.50,113,49.55,13,41.60,2017-09-19
1086871,178561,374,2337,旺宏,"27,768,192","9,623","1,373,701,765",50.00,50.20,48.70,49.25,-,0.25,49.25,236,49.30,3,41.39,2017-09-20
1087886,179576,374,2337,旺宏,"29,739,130","11,669","1,483,320,297",49.65,50.10,49.35,49.90,+,0.65,49.90,45,49.95,79,41.93,2017-09-21
1088901,180591,374,2337,旺宏,"50,001,766","16,616","2,465,786,309",50.20,50.70,48.55,48.70,-,1.2,48.70,261,48.75,4,40.92,2017-09-22
1089916,181606,375,2337,旺宏,"32,553,685","12,655","1,550,847,645",48.90,49.05,46.90,47.05,-,1.65,47.05,111,47.10,51,39.54,2017-09-25
1090930,182620,375,2337,旺宏,"38,703,688","15,297","1,783,795,048",46.50,47.20,45.55,45.80,-,1.25,45.70,68,45.80,49,38.49,2017-09-26
1091946,183636,377,2337,旺宏,"22,776,633","8,921","1,050,181,779",46.10,46.80,45.65,45.70,-,0.1,45.70,288,45.80,18,38.40,2017-09-27
1092963,184653,378,2337,旺宏,"58,572,232","22,551","2,609,870,483",46.50,46.60,43.75,45.00,-,0.7,45.00,230,45.05,211,37.82,2017-09-28
1093980,185670,377,2337,旺宏,"29,838,275","12,914","1,356,265,031",45.05,46.30,44.55,46.30,+,1.3,46.25,4,46.30,63,38.91,2017-09-29
1094997,186687,377,2337,旺宏,"26,432,994","10,128","1,256,857,755",46.80,48.30,46.50,48.30,+,2.0,48.25,132,48.30,107,40.59,2017-09-30
1096015,187705,377,2337,旺宏,"24,828,238","9,344","1,199,967,813",48.65,48.75,47.80,48.35,+,0.05,48.30,437,48.35,30,40.63,2017-10-02
1097034,188724,377,2337,旺宏,"15,680,544","5,856","753,404,600",48.20,48.55,47.70,47.85,-,0.5,47.80,259,47.85,25,40.21,2017-10-03
1098052,189742,376,2337,旺宏,"32,959,267","10,693","1,615,706,783",49.00,49.25,48.60,49.10,+,1.25,49.10,162,49.15,90,41.26,2017-10-05
1099069,190759,376,2337,旺宏,"38,273,777","15,618","1,898,298,428",49.10,50.30,48.60,50.30,+,1.2,50.30,37,50.40,631,42.27,2017-10-06
1100090,191780,377,2337,旺宏,"105,982,389","32,642","5,764,875,693",54.00,55.30,52.60,54.60,+,4.3,54.60,96,54.70,3,45.88,2017-10-11
1101111,192801,377,2337,旺宏,"62,682,114","22,899","3,493,751,424",55.00,56.40,54.90,56.00,+,1.4,56.00,23,56.10,231,47.06,2017-10-12
1102131,193821,377,2337,旺宏,"85,663,241","30,723","5,010,242,067",55.60,60.00,55.10,59.70,+,3.7,59.60,22,59.70,123,50.17,2017-10-13
1103151,194841,377,2337,旺宏,"49,511,753","19,054","2,949,265,420",60.00,60.40,58.60,58.60,-,1.1,58.60,913,58.70,9,49.24,2017-10-16
1104173,195863,377,2337,旺宏,"50,497,814","21,236","2,882,178,013",58.20,58.20,56.10,56.50,-,2.1,56.50,666,56.60,226,47.48,2017-10-17
1105195,196885,377,2337,旺宏,"29,598,517","12,373","1,679,300,169",57.10,57.80,55.70,57.00,+,0.5,57.00,191,57.10,22,47.90,2017-10-18
1106214,197904,374,2337,旺宏,"25,446,294","10,944","1,487,561,489",57.50,59.30,57.20,58.10,+,1.1,58.10,240,58.20,28,48.82,2017-10-19
1107233,198923,375,2337,旺宏,"45,382,940","16,558","2,698,854,833",58.10,60.10,57.30,60.10,+,2.0,60.00,395,60.10,73,50.50,2017-10-20
1108253,199943,375,2337,旺宏,"41,978,163","15,976","2,507,256,063",60.80,60.90,58.50,58.50,-,1.6,58.50,354,58.60,53,49.16,2017-10-23
1109277,200967,378,2337,旺宏,"22,926,237","10,461","1,342,327,174",58.20,59.40,57.60,59.00,+,0.5,59.00,55,59.10,40,49.58,2017-10-24
1110301,201991,378,2337,旺宏,"37,235,927","14,624","2,177,180,683",60.00,60.20,57.30,57.30,-,1.7,57.30,294,57.40,38,48.15,2017-10-25
1111325,203015,378,2337,旺宏,"37,562,174","14,755","2,186,442,788",56.90,59.40,56.50,59.30,+,2.0,59.30,27,59.40,233,49.83,2017-10-26
1112350,204040,379,2337,旺宏,"119,938,834","42,026","6,692,181,788",57.10,57.60,54.00,54.50,-,4.8,54.50,49,54.60,201,45.80,2017-10-27
1113377,205067,381,2337,旺宏,"69,501,211","26,753","3,668,172,353",55.10,55.50,51.10,52.70,-,1.8,52.70,275,52.80,62,44.29,2017-10-30
1114405,206095,381,2337,旺宏,"39,136,692","15,968","2,134,207,260",53.70,55.20,52.90,55.00,+,2.3,54.90,45,55.00,12,46.22,2017-10-31
1115433,207123,381,2337,旺宏,"26,431,475","10,559","1,468,600,146",56.40,56.60,54.50,54.80,-,0.2,54.80,70,54.90,18,46.05,2017-11-01
1116460,208150,380,2337,旺宏,"16,107,696","6,551","884,014,084",54.80,55.60,54.30,54.70,-,0.1,54.70,38,54.80,55,45.97,2017-11-02
1117487,209177,380,2337,旺宏,"18,199,766","7,731","1,002,637,014",55.20,55.80,54.50,54.70, ,0.0,54.60,305,54.70,12,45.97,2017-11-03
1118514,210204,380,2337,旺宏,"19,913,136","7,283","1,094,059,524",55.20,55.70,54.50,54.60,-,0.1,54.60,267,54.70,62,45.88,2017-11-06
1119541,211231,380,2337,旺宏,"55,831,048","22,637","3,181,604,468",55.50,58.30,55.00,57.90,+,3.3,57.90,58,58.00,164,48.66,2017-11-07
1120569,212259,380,2337,旺宏,"59,811,927","23,870","3,327,595,588",57.00,57.70,54.50,54.60,-,3.3,54.60,135,54.70,68,45.88,2017-11-08
1121597,213287,380,2337,旺宏,"49,054,501","21,065","2,618,088,666",53.90,55.60,51.70,52.30,-,2.3,52.30,"1,219",52.40,19,43.95,2017-11-09
1122624,214314,380,2337,旺宏,"60,014,025","21,243","3,071,714,650",51.50,52.40,49.80,52.00,-,0.3,52.00,441,52.10,26,43.70,2017-11-10
1123652,215342,381,2337,旺宏,"93,424,479","34,008","4,611,472,237",51.90,52.60,47.20,47.80,-,4.2,47.80,"1,275",47.85,55,23.66,2017-11-13
1124680,216370,381,2337,旺宏,"88,917,461","32,983","4,432,065,195",49.50,51.20,48.25,49.90,+,2.1,49.90,178,49.95,19,24.70,2017-11-14
1125708,217398,381,2337,旺宏,"33,042,858","14,079","1,644,520,097",49.80,50.50,49.00,49.85,-,0.05,49.85,2,49.90,114,24.68,2017-11-15
1126736,218426,381,2337,旺宏,"33,357,075","15,544","1,657,303,182",50.20,50.80,48.90,49.35,-,0.5,49.30,15,49.35,171,24.43,2017-11-16
1127764,219454,381,2337,旺宏,"41,693,705","16,737","2,110,758,905",49.95,51.50,49.90,51.20,+,1.85,51.10,78,51.20,157,25.35,2017-11-17
1128792,220482,381,2337,旺宏,"30,390,003","12,792","1,580,473,827",51.50,52.50,51.40,51.70,+,0.5,51.60,108,51.70,21,25.59,2017-11-20
1129821,221511,381,2337,旺宏,"22,452,619","9,363","1,162,885,337",52.60,52.60,51.30,51.70, ,0.0,51.60,235,51.70,47,25.59,2017-11-21
1130850,222540,381,2337,旺宏,"34,913,912","14,424","1,780,573,300",52.30,52.40,49.85,50.00,-,1.7,49.95,264,50.00,215,24.75,2017-11-22
1131879,223569,381,2337,旺宏,"95,365,399","38,183","4,529,666,589",49.30,49.70,46.30,46.35,-,3.65,46.35,666,46.40,45,22.95,2017-11-23
1132908,224598,381,2337,旺宏,"71,895,623","29,247","3,326,854,897",46.60,47.70,44.40,47.45,+,1.1,47.40,224,47.45,172,23.49,2017-11-24
1133940,225630,383,2337,旺宏,"36,081,521","13,761","1,733,082,058",47.90,48.45,47.55,48.00,+,0.55,47.95,126,48.00,685,23.76,2017-11-27
1134972,226662,383,2337,旺宏,"64,880,119","27,214","3,065,617,133",48.50,49.20,45.90,45.90,-,2.1,45.90,153,45.95,10,22.72,2017-11-28
1136005,227695,384,2337,旺宏,"86,530,552","34,015","3,946,997,457",46.00,47.10,44.65,45.15,-,0.75,45.15,156,45.20,89,22.35,2017-11-29
1137038,228728,384,2337,旺宏,"215,207,958","37,227","10,009,814,711",43.80,47.40,43.50,47.40,+,2.25,47.40,"40,830",47.45,503,23.47,2017-11-30
1138070,229760,384,2337,旺宏,"75,580,646","20,538","3,515,348,116",47.85,47.85,45.95,46.15,-,1.25,46.15,785,46.20,64,22.85,2017-11-31
1139103,230793,384,2337,旺宏,"75,580,646","20,538","3,515,348,116",47.85,47.85,45.95,46.15,-,1.25,46.15,785,46.20,64,22.85,2017-12-01
1140136,231826,384,2337,旺宏,"29,408,051","11,339","1,368,776,264",46.95,47.45,45.80,46.50,+,0.35,46.30,10,46.50,70,23.02,2017-12-04
1141169,232859,384,2337,旺宏,"30,304,949","11,074","1,411,490,390",46.20,47.15,45.90,46.50, ,0.0,46.45,98,46.50,50,23.02,2017-12-05
1142203,233893,384,2337,旺宏,"50,136,311","18,526","2,256,623,681",46.50,47.00,43.60,43.60,-,2.9,43.60,101,43.65,207,21.58,2017-12-06
1143237,234927,384,2337,旺宏,"111,607,067","38,665","4,555,106,013",43.60,44.45,39.25,39.30,-,4.3,39.30,792,39.35,117,19.46,2017-12-07
1144271,235961,384,2337,旺宏,"149,473,602","46,783","5,743,143,871",38.20,40.70,36.10,39.85,+,0.55,39.80,203,39.85,141,19.73,2017-12-08
1145305,236995,384,2337,旺宏,"53,301,407","20,274","2,156,113,390",40.50,41.75,38.65,41.20,+,1.35,41.15,16,41.20,61,20.40,2017-12-11
