,Unnamed: 0,Unnamed: 0.1,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,日期
1056405,148095,360,2330,台積電,"28,129,447","9,826","6,035,247,455",215.00,215.50,213.50,214.50,-,3.0,214.00,244,214.50,"1,118",15.85,2017-08-09
1057415,149105,363,2330,台積電,"27,440,049","8,227","5,866,558,686",215.50,215.50,212.50,214.00,-,0.5,213.50,"3,992",214.00,"1,639",15.82,2017-08-10
1058425,150115,363,2330,台積電,"41,592,129","13,751","8,803,564,627",211.00,213.50,210.50,212.50,-,1.5,212.00,"1,568",212.50,388,15.71,2017-08-11
1059435,151125,363,2330,台積電,"29,414,616","7,719","6,233,486,198",213.50,214.00,210.00,211.00,-,1.5,211.00,618,211.50,63,15.59,2017-08-14
1060446,152136,364,2330,台積電,"14,385,915","5,250","3,073,117,310",213.00,214.50,213.00,214.00,+,3.0,213.50,33,214.00,"1,518",15.82,2017-08-15
1061456,153146,364,2330,台積電,"25,206,990","8,610","5,357,190,370",214.50,214.50,211.00,213.00,-,1.0,212.50,14,213.00,72,15.74,2017-08-16
1062468,154158,366,2330,台積電,"8,353,232","3,120","1,785,167,148",213.50,214.00,213.00,214.00,+,1.0,213.50,"1,160",214.00,94,15.82,2017-08-17
1063481,155171,367,2330,台積電,"14,363,526","3,999","3,043,468,038",212.00,213.00,211.00,212.50,-,1.5,212.00,"3,439",212.50,122,15.71,2017-08-18
1064497,156187,370,2330,台積電,"13,847,499","5,152","2,934,064,688",212.50,213.00,211.50,211.50,-,1.0,211.50,622,212.00,538,15.63,2017-08-21
1065515,157205,370,2330,台積電,"17,330,415","7,908","3,710,809,960",213.50,214.50,213.00,214.50,+,3.0,214.00,768,214.50,"1,013",15.85,2017-08-22
1066533,158223,370,2330,台積電,"11,757,917","5,873","2,531,926,275",215.50,216.00,214.00,215.50,+,1.0,215.00,51,215.50,"2,949",15.93,2017-08-23
1067551,159241,370,2330,台積電,"15,426,842","6,953","3,341,510,582",216.00,217.00,215.50,217.00,+,1.5,216.50,587,217.00,"3,721",16.04,2017-08-24
1068566,160256,370,2330,台積電,"10,975,387","5,546","2,384,766,481",217.50,217.50,216.00,217.50,+,0.5,217.00,"1,529",217.50,64,16.08,2017-08-25
1069581,161271,370,2330,台積電,"16,512,159","5,673","3,564,102,094",215.00,216.50,215.00,216.00,-,1.5,216.00,7,216.50,"1,055",15.96,2017-08-28
1070596,162286,370,2330,台積電,"16,561,161","5,587","3,569,385,647",216.00,216.00,215.00,216.00, ,0.0,215.50,"1,427",216.00,"1,267",15.96,2017-08-29
1071609,163299,370,2330,台積電,"19,674,310","6,732","4,274,683,770",216.00,218.00,216.00,217.50,+,1.5,217.00,266,217.50,913,16.08,2017-08-30
1072622,164312,370,2330,台積電,"26,945,202","6,585","5,837,056,904",217.50,218.00,215.50,216.50,-,1.0,216.00,767,216.50,"1,155",16.00,2017-08-31
1073638,165328,373,2330,台積電,"17,805,405","6,956","3,851,834,126",215.00,217.50,215.00,216.50, ,0.0,216.50,799,217.00,417,16.00,2017-09-01
1074654,166344,373,2330,台積電,"15,053,185","8,635","3,273,164,145",216.50,218.00,215.50,217.50,+,1.0,217.50,873,218.00,"1,582",16.08,2017-09-04
1075670,167360,373,2330,台積電,"34,514,275","7,065","7,503,488,603",218.00,218.00,216.50,218.00,+,0.5,217.50,17,218.00,"5,044",16.11,2017-09-05
1076687,168377,373,2330,台積電,"28,148,528","6,999","6,117,444,609",216.50,218.00,216.00,217.00,-,1.0,216.50,"1,537",217.00,54,16.04,2017-09-06
1077704,169394,373,2330,台積電,"19,198,540","6,586","4,170,321,680",218.00,218.50,216.00,217.00, ,0.0,216.50,24,217.00,"1,280",16.04,2017-09-07
1078721,170411,373,2330,台積電,"25,512,045","7,969","5,549,520,265",217.00,218.00,216.50,218.00,+,1.0,217.50,589,218.00,378,16.11,2017-09-08
1079742,171432,373,2330,台積電,"19,387,886","5,305","4,215,723,762",219.00,219.50,216.50,217.00,-,1.0,216.50,"1,079",217.00,584,16.04,2017-09-11
1080763,172453,373,2330,台積電,"24,862,321","5,992","5,437,521,978",219.00,219.50,217.50,219.00,+,2.0,218.50,536,219.00,"2,782",16.19,2017-09-12
1081783,173473,373,2330,台積電,"18,336,541","4,598","3,998,984,438",217.50,219.00,217.50,218.00,-,1.0,218.00,629,218.50,442,16.11,2017-09-13
1082801,174491,371,2330,台積電,"21,508,567","6,314","4,701,852,606",218.50,219.00,217.50,218.50,+,0.5,218.00,"2,090",218.50,339,16.15,2017-09-14
1083818,175508,371,2330,台積電,"48,901,103","5,253","10,668,230,939",218.50,219.00,217.00,218.50, ,0.0,218.00,"2,139",218.50,439,16.15,2017-09-15
1084835,176525,371,2330,台積電,"17,812,705","6,714","3,905,801,892",219.00,220.00,218.00,219.50,+,1.0,219.50,236,220.00,"3,586",16.22,2017-09-18
1085852,177542,371,2330,台積電,"26,255,575","11,072","5,742,129,525",221.50,221.50,220.00,221.50,+,2.0,221.00,302,221.50,"3,090",16.37,2017-09-19
1086868,178558,371,2330,台積電,"23,434,237","9,347","5,179,958,449",221.00,222.00,220.00,221.50, ,0.0,221.00,99,221.50,734,16.37,2017-09-20
1087883,179573,371,2330,台積電,"18,645,565","6,604","4,125,047,365",221.00,223.00,220.00,221.00,-,0.5,221.00,747,221.50,519,16.33,2017-09-21
1088898,180588,371,2330,台積電,"22,456,370","7,431","4,930,530,220",221.50,222.00,218.50,218.50,-,2.5,218.50,669,219.00,53,16.15,2017-09-22
1089913,181603,372,2330,台積電,"17,458,286","6,250","3,797,761,662",217.50,218.50,217.00,217.00,-,1.5,217.00,933,217.50,10,16.04,2017-09-25
1090927,182617,372,2330,台積電,"25,003,901","8,768","5,392,244,669",217.50,218.00,214.00,214.00,-,3.0,214.00,"1,744",214.50,119,15.82,2017-09-26
1091943,183633,374,2330,台積電,"24,794,510","7,326","5,353,580,844",217.50,217.50,215.00,215.00,+,1.0,215.00,"4,205",215.50,190,15.89,2017-09-27
1092960,184650,375,2330,台積電,"31,616,062","7,749","6,788,534,834",215.00,216.00,213.50,214.00,-,1.0,214.00,543,214.50,35,15.82,2017-09-28
1093977,185667,374,2330,台積電,"23,954,708","7,507","5,184,362,760",216.00,217.50,215.50,216.50,+,2.5,216.50,523,217.00,237,16.00,2017-09-29
1094994,186684,374,2330,台積電,"4,254,045","2,446","924,823,765",218.00,218.50,216.50,216.50, ,0.0,216.50,274,217.00,9,16.00,2017-09-30
1096012,187702,374,2330,台積電,"28,360,551","10,605","6,233,064,680",219.50,220.50,218.50,220.50,+,4.0,220.00,"1,418",220.50,113,16.30,2017-10-02
1097031,188721,374,2330,台積電,"38,330,938","12,703","8,497,244,691",219.00,223.00,219.00,222.50,+,2.0,222.00,380,222.50,21,16.44,2017-10-03
1098049,189739,373,2330,台積電,"25,397,939","8,601","5,691,251,336",222.00,225.50,222.00,224.50,+,2.0,224.00,967,224.50,189,16.59,2017-10-05
1099066,190756,373,2330,台積電,"16,040,516","7,612","3,604,683,862",225.00,225.50,223.50,224.50, ,0.0,224.00,173,224.50,526,16.59,2017-10-06
1100087,191777,374,2330,台積電,"67,649,562","20,879","15,633,206,754",226.50,233.50,226.50,233.00,+,8.5,233.00,90,233.50,"1,076",17.22,2017-10-11
1101108,192798,374,2330,台積電,"44,176,186","16,490","10,450,920,432",235.00,237.50,234.50,237.50,+,4.5,237.00,186,237.50,57,17.55,2017-10-12
1102128,193818,374,2330,台積電,"23,145,071","10,507","5,465,540,327",237.50,237.50,234.50,237.50, ,0.0,237.00,243,237.50,951,17.55,2017-10-13
1103148,194838,374,2330,台積電,"20,673,072","6,764","4,906,963,355",237.50,238.00,236.00,238.00,+,0.5,237.50,300,238.00,22,17.59,2017-10-16
1104170,195860,374,2330,台積電,"17,652,304","6,336","4,171,891,244",238.00,238.00,235.00,235.50,-,2.5,235.50,834,236.00,73,17.41,2017-10-17
1105192,196882,374,2330,台積電,"28,970,850","10,330","6,901,364,183",239.50,239.50,237.00,237.50,+,2.0,237.50,"1,241",238.00,220,17.55,2017-10-18
1106211,197901,371,2330,台積電,"23,481,776","9,033","5,636,769,464",239.50,241.50,239.00,239.00,+,1.5,239.00,59,239.50,465,17.66,2017-10-19
1107230,198920,372,2330,台積電,"27,056,035","7,206","6,456,386,670",238.00,239.50,237.50,237.50,-,1.5,237.50,761,238.00,214,17.55,2017-10-20
1108250,199940,372,2330,台積電,"15,959,559","6,686","3,820,927,681",239.00,240.00,238.50,239.00,+,1.5,239.00,276,239.50,99,17.66,2017-10-23
1109274,200964,375,2330,台積電,"16,100,570","6,034","3,842,463,252",240.00,240.00,238.00,238.00,-,1.0,238.00,949,238.50,37,17.59,2017-10-24
1110298,201988,375,2330,台積電,"17,205,187","5,808","4,099,505,436",238.50,239.00,237.50,238.00, ,0.0,238.00,195,238.50,34,17.59,2017-10-25
1111322,203012,375,2330,台積電,"12,959,717","4,947","3,069,618,429",237.00,238.00,236.00,236.00,-,2.0,236.00,"1,475",236.50,1,17.44,2017-10-26
1112347,204037,376,2330,台積電,"18,040,541","5,715","4,304,460,160",237.50,240.00,237.50,239.00,+,3.0,238.50,159,239.00,283,17.66,2017-10-27
1113374,205064,378,2330,台積電,"30,241,990","10,609","7,358,619,170",242.00,245.00,241.50,243.00,+,4.0,243.00,6,243.50,61,17.96,2017-10-30
1114402,206092,378,2330,台積電,"22,582,013","8,176","5,497,062,659",243.50,245.00,241.50,243.00, ,0.0,243.00,286,243.50,420,17.96,2017-10-31
1115430,207120,378,2330,台積電,"20,465,054","6,464","4,975,624,502",243.50,245.00,241.50,242.50,-,0.5,242.00,502,242.50,76,17.92,2017-11-01
1116457,208147,377,2330,台積電,"16,309,342","5,912","3,940,181,714",242.00,242.50,240.50,241.00,-,1.5,241.00,158,241.50,13,17.81,2017-11-02
1117484,209174,377,2330,台積電,"18,327,682","5,621","4,386,122,470",240.50,241.00,238.50,239.00,-,2.0,239.00,"1,138",239.50,469,17.66,2017-11-03
1118511,210201,377,2330,台積電,"21,029,515","6,601","5,063,670,900",243.50,244.00,239.00,239.50,+,0.5,239.50,"1,247",240.00,76,17.70,2017-11-06
1119538,211228,377,2330,台積電,"21,689,261","6,729","5,266,500,464",242.00,244.00,241.50,244.00,+,4.5,243.50,134,244.00,106,18.03,2017-11-07
1120566,212256,377,2330,台積電,"14,579,103","4,610","3,536,455,029",243.00,243.50,242.00,242.50,-,1.5,242.00,"1,038",242.50,"2,554",17.92,2017-11-08
1121594,213284,377,2330,台積電,"21,366,949","6,339","5,151,628,572",240.50,243.00,240.00,241.00,-,1.5,240.50,216,241.00,34,17.81,2017-11-09
1122621,214311,377,2330,台積電,"15,061,296","4,465","3,629,826,936",240.00,242.00,239.50,240.50,-,0.5,240.50,617,241.00,225,17.78,2017-11-10
1123649,215339,378,2330,台積電,"12,087,858","4,288","2,904,559,294",240.00,241.50,239.50,239.50,-,1.0,239.50,159,240.00,102,17.70,2017-11-13
1124677,216367,378,2330,台積電,"17,229,176","4,130","4,132,433,432",241.00,241.00,239.00,240.00,+,0.5,240.00,124,240.50,309,18.09,2017-11-14
1125705,217395,378,2330,台積電,"29,720,308","9,224","7,063,591,898",239.00,239.50,236.00,237.50,-,2.5,237.00,649,237.50,509,17.90,2017-11-15
1126733,218423,378,2330,台積電,"17,274,172","5,683","4,118,927,788",238.00,240.00,237.50,238.00,+,0.5,238.00,"1,427",238.50,2,17.94,2017-11-16
1127761,219451,378,2330,台積電,"18,741,825","5,647","4,528,440,917",240.50,242.50,240.50,241.50,+,3.5,241.00,"1,457",241.50,290,18.20,2017-11-17
1128789,220479,378,2330,台積電,"19,811,271","5,935","4,744,311,377",241.00,241.50,238.00,238.50,-,3.0,238.50,210,239.00,54,17.97,2017-11-20
1129818,221508,378,2330,台積電,"22,878,024","7,942","5,529,803,248",240.00,243.00,239.50,243.00,+,4.5,242.50,495,243.00,979,18.31,2017-11-21
1130847,222537,378,2330,台積電,"27,251,431","7,655","6,631,376,152",244.50,244.50,242.00,242.00,-,1.0,242.00,2,242.50,2,18.24,2017-11-22
1131876,223566,378,2330,台積電,"9,562,763","4,253","2,320,934,646",242.00,243.50,241.50,242.50,+,0.5,242.50,61,243.00,204,18.27,2017-11-23
1132905,224595,378,2330,台積電,"11,404,453","3,910","2,777,319,771",242.00,244.50,241.50,244.00,+,1.5,243.50,438,244.00,564,18.39,2017-11-24
1133937,225627,380,2330,台積電,"32,247,327","14,743","7,696,717,391",240.00,240.00,237.00,237.00,-,7.0,237.00,486,237.50,299,17.86,2017-11-27
1134969,226659,380,2330,台積電,"47,834,178","15,262","11,198,457,400",234.50,235.00,233.00,234.00,-,3.0,234.00,217,234.50,"1,059",17.63,2017-11-28
1136002,227692,381,2330,台積電,"26,535,797","6,976","6,234,161,137",235.00,236.00,234.50,234.50,+,0.5,234.50,548,235.00,83,17.67,2017-11-29
1137035,228725,381,2330,台積電,"112,262,770","21,352","25,539,072,296",226.50,230.50,226.00,226.00,-,8.5,226.00,"2,377",226.50,7,17.03,2017-11-30
1138067,229757,381,2330,台積電,"38,356,265","17,632","8,830,392,980",228.50,233.50,227.50,231.00,+,5.0,231.00,112,231.50,14,17.41,2017-11-31
1139100,230790,381,2330,台積電,"38,356,265","17,632","8,830,392,980",228.50,233.50,227.50,231.00,+,5.0,231.00,112,231.50,14,17.41,2017-12-01
1140133,231823,381,2330,台積電,"22,939,032","7,763","5,347,622,547",232.50,234.50,231.00,234.00,+,3.0,233.50,26,234.00,499,17.63,2017-12-04
1141166,232856,381,2330,台積電,"30,189,765","11,202","6,938,661,754",231.00,231.00,228.50,229.50,-,4.5,229.00,231,229.50,361,17.29,2017-12-05
1142200,233890,381,2330,台積電,"34,031,690","10,749","7,752,572,207",228.00,229.50,226.50,227.00,-,2.5,226.50,683,227.00,399,17.11,2017-12-06
1143234,234924,381,2330,台積電,"41,619,903","13,336","9,349,711,831",226.50,226.50,222.50,226.50,-,0.5,226.00,488,226.50,42,17.07,2017-12-07
1144268,235958,381,2330,台積電,"38,183,260","9,485","8,678,808,540",231.00,231.00,224.50,227.00,+,0.5,226.50,39,227.00,"3,272",17.11,2017-12-08
1145302,236992,381,2330,台積電,"20,649,609","6,384","4,706,571,094",228.50,229.00,227.00,227.50,+,0.5,227.50,644,228.00,4,17.14,2017-12-11
1146338,238028,381,2330,台積電,"28,188,584","6,210","6,399,536,562",229.50,229.50,225.00,227.50, ,0.0,227.00,220,227.50,609,17.14,2017-12-12
1147374,239064,381,2330,台積電,"19,619,331","6,108","4,454,578,768",227.50,228.00,226.50,227.00,-,0.5,227.00,238,227.50,"1,087",17.11,2017-12-13
1148409,240099,381,2330,台積電,"17,263,313","6,689","3,956,456,249",228.00,230.50,227.50,230.50,+,3.5,230.00,9,230.50,"1,815",17.37,2017-12-14
1149444,241134,381,2330,台積電,"42,725,779","7,602","9,781,791,170",228.50,230.00,226.50,230.00,-,0.5,229.50,497,230.00,370,17.33,2017-12-15
1150479,242169,381,2330,台積電,"15,702,664","5,961","3,565,805,928",227.00,228.00,226.50,227.00,-,3.0,227.00,820,227.50,34,17.11,2017-12-18
1151514,243204,381,2330,台積電,"25,899,129","7,609","5,844,605,314",226.50,228.50,224.00,225.00,-,2.0,225.00,"1,426",225.50,"1,642",16.96,2017-12-19
1152549,244239,381,2330,台積電,"34,514,333","10,336","7,748,610,375",225.00,225.50,223.50,224.50,-,0.5,224.50,"2,506",225.00,"1,069",16.92,2017-12-20
1153584,245274,381,2330,台積電,"20,826,164","5,893","4,696,105,505",226.50,227.00,224.50,225.00,+,0.5,225.00,571,225.50,281,16.96,2017-12-21
1154619,246309,381,2330,台積電,"19,106,483","6,146","4,315,809,802",225.00,227.50,224.00,227.50,+,2.5,227.50,53,228.00,"2,134",17.14,2017-12-22
1155654,247344,381,2330,台積電,"4,579,675","2,288","1,045,118,165",228.00,229.50,226.50,228.50,+,1.0,228.00,207,228.50,40,17.22,2017-12-25
1156689,248379,381,2330,台積電,"13,755,843","3,550","3,118,538,018",229.00,229.00,225.00,226.00,-,2.5,225.50,258,226.00,193,17.03,2017-12-26
1157724,249414,381,2330,台積電,"12,515,245","5,717","2,820,168,625",225.00,226.00,225.00,225.00,-,1.0,225.00,"2,967",225.50,202,16.96,2017-12-27
1158759,250449,381,2330,台積電,"24,370,371","7,413","5,521,736,966",226.50,228.00,225.00,226.00,+,1.0,226.00,658,226.50,258,17.03,2017-12-28
1159795,251485,381,2330,台積電,"25,610,443","8,325","5,861,624,377",227.50,230.00,226.50,229.50,+,3.5,229.00,5,229.50,370,17.29,2017-12-29
1160831,381,381,2330,台積電,"18,055,269","9,954","4,188,555,408",231.50,232.50,231.00,232.50,+,3.0,232.00,21,232.50,722,17.52,2018-01-02
1161867,1417,381,2330,台積電,"31,706,091","13,633","7,504,382,512",236.00,238.00,235.50,237.00,+,4.5,236.50,25,237.00,"1,118",17.86,2018-01-03
1162903,2453,381,2330,台積電,"29,179,613","10,953","6,963,192,636",240.00,240.00,236.50,239.50,+,2.5,239.00,112,239.50,"2,384",18.05,2018-01-04
1163940,3490,381,2330,台積電,"23,721,255","8,659","5,681,934,695",240.00,240.00,238.00,240.00,+,0.5,239.50,613,240.00,"3,181",18.09,2018-01-05
1164977,4527,381,2330,台積電,"21,846,692","10,251","5,281,823,362",242.00,242.50,240.50,242.00,+,2.0,241.50,40,242.00,"1,309",18.24,2018-01-08
1166014,5564,381,2330,台積電,"19,043,123","7,124","4,588,314,012",242.00,242.00,239.50,242.00, ,0.0,241.50,110,242.00,"3,103",18.24,2018-01-09
1167051,6601,381,2330,台積電,"25,716,220","10,534","6,118,683,273",241.50,242.00,236.00,236.50,-,5.5,236.50,292,237.00,887,17.82,2018-01-10
1168087,7637,380,2330,台積電,"32,070,338","9,199","7,500,674,455",235.00,236.00,232.50,235.00,-,1.5,234.50,12,235.00,677,17.71,2018-01-11
1169124,8674,380,2330,台積電,"23,141,291","7,905","5,463,302,207",234.50,238.00,233.50,237.00,+,2.0,236.50,54,237.00,"1,034",17.86,2018-01-12
1170161,9711,380,2330,台積電,"28,576,533","9,756","6,832,851,887",240.00,240.00,238.00,240.00,+,3.0,239.50,12,240.00,398,18.09,2018-01-15
1171198,10748,380,2330,台積電,"23,407,632","8,156","5,609,009,540",240.00,240.50,238.00,240.50,+,0.5,240.00,15,240.50,"1,121",18.12,2018-01-16
1172235,11785,380,2330,台積電,"38,118,119","12,593","9,207,582,787",240.50,243.00,239.00,242.00,+,1.5,241.50,360,242.00,318,18.24,2018-01-17
1173272,12822,380,2330,台積電,"50,119,952","19,482","12,406,562,364",245.00,250.00,245.00,248.50,+,6.5,248.50,157,249.00,229,18.73,2018-01-18
1174309,13859,380,2330,台積電,"55,061,292","18,801","13,975,174,348",253.50,255.50,251.50,255.50,+,7.0,255.00,22,255.50,25,19.25,2018-01-19
1175347,14897,381,2330,台積電,"45,907,509","13,558","11,934,882,643",257.50,262.00,257.00,261.50,+,6.0,261.00,66,261.50,"1,162",19.71,2018-01-22
1176386,15936,382,2330,台積電,"34,606,444","13,993","9,155,080,569",262.50,266.00,262.50,266.00,+,4.5,265.50,5,266.00,"2,839",20.05,2018-01-23
1177425,16975,382,2330,台積電,"42,600,813","17,287","11,022,372,004",263.00,263.00,256.50,258.00,-,8.0,257.50,198,258.00,"1,124",19.44,2018-01-24
1178464,18014,382,2330,台積電,"46,214,756","15,826","11,981,089,514",258.00,264.00,256.50,258.00, ,0.0,257.50,228,258.00,111,19.44,2018-01-25
1179503,19053,382,2330,台積電,"43,514,523","12,821","11,101,977,348",256.50,257.50,253.50,255.00,-,3.0,255.00,"1,221",255.50,1,19.22,2018-01-26
1180543,20093,382,2330,台積電,"31,306,234","12,211","8,067,780,117",259.00,261.50,255.00,258.50,+,3.5,258.00,63,258.50,353,19.48,2018-01-29
1181583,21133,382,2330,台積電,"37,410,591","12,987","9,523,980,994",256.00,257.50,252.50,253.00,-,5.5,253.00,716,253.50,38,19.07,2018-01-30
1182624,22174,382,2330,台積電,"45,807,808","13,553","11,670,582,000",253.00,257.50,252.00,255.00,+,2.0,255.00,"1,770",255.50,1,19.22,2018-01-31
1183665,23215,382,2330,台積電,"30,900,457","13,598","8,022,694,430",257.50,261.00,257.00,259.50,+,4.5,259.50,427,260.00,89,19.56,2018-02-01
1184706,24256,382,2330,台積電,"25,707,560","11,404","6,633,344,540",259.00,260.00,255.00,259.50, ,0.0,259.00,23,259.50,751,19.56,2018-02-02
1185747,25297,382,2330,台積電,"46,554,379","16,909","11,742,299,859",251.00,254.50,250.50,253.00,-,6.5,253.00,402,253.50,389,19.07,2018-02-05
1186789,26339,382,2330,台積電,"104,448,048","35,455","24,944,565,955",242.50,243.50,234.00,239.00,-,14.0,238.50,235,239.00,70,18.01,2018-02-06
1187831,27381,382,2330,台積電,"82,299,178","22,962","19,903,032,966",245.00,245.50,239.50,240.00,+,1.0,240.00,"4,129",240.50,203,18.09,2018-02-07
1188875,28425,383,2330,台積電,"31,192,550","10,274","7,468,970,072",239.50,242.00,238.00,238.50,-,1.5,238.50,"1,612",239.00,49,17.97,2018-02-08
1189919,29469,383,2330,台積電,"65,939,265","19,749","15,227,192,540",230.00,233.00,228.50,232.50,-,6.0,232.00,"2,632",232.50,34,17.52,2018-02-09
1190962,30512,383,2330,台積電,"42,917,236","10,851","10,113,012,768",235.50,237.50,235.00,236.50,+,4.0,236.00,"1,034",236.50,145,17.82,2018-02-12
1192005,31555,383,2330,台積電,"76,396,174","21,512","18,582,475,956",244.50,244.50,242.00,242.50,+,6.0,242.50,504,243.00,"2,013",18.33,2018-02-21
1193048,32598,383,2330,台積電,"45,492,993","10,071","10,977,665,819",244.00,244.00,239.00,239.50,-,3.0,239.50,295,240.00,454,18.10,2018-02-22
1194092,33642,383,2330,台積電,"26,985,776","10,178","6,578,657,620",241.00,245.00,241.00,245.00,+,5.5,244.50,13,245.00,"1,558",18.52,2018-02-23
1195136,34686,383,2330,台積電,"36,165,810","12,565","8,910,352,170",247.00,247.50,245.00,246.50,+,1.5,246.50,65,247.00,488,18.63,2018-02-26
1196180,35730,383,2330,台積電,"44,699,119","10,908","11,061,945,363",250.50,250.50,246.00,246.00,-,0.5,246.00,197,246.50,1,18.59,2018-02-27
1197224,36774,383,2330,台積電,"43,847,984","11,589","10,669,194,561",244.00,245.00,242.00,243.00,-,3.0,243.00,"3,940",243.50,118,18.37,2018-02-29
1198268,37818,383,2330,台積電,"35,289,170","10,440","8,453,712,014",240.00,241.00,238.50,240.00,-,3.0,239.50,432,240.00,"1,168",18.14,2018-02-30
1199312,38862,383,2330,台積電,"43,847,984","11,589","10,669,194,561",244.00,245.00,242.00,243.00,-,3.0,243.00,"3,940",243.50,118,18.37,2018-03-01
